Series0,
AXIS0,OUTPUT
Main.Studies.InverseDynamicStudy.Output.Abscissa.t,Main.Studies.InverseDynamicStudy.Output.BodyModel.SelectedOutput.Trunk.JointReactionForce.L5SacrumAnteroPosteriorForce
 4.885097700000001e+01, 1.341489384620108e+03
 4.886764400000001e+01, 1.343293488608688e+03
 4.888431100000000e+01, 1.343776983818349e+03
 4.890097800000000e+01, 1.344966271053861e+03
 4.891764500000001e+01, 1.345401000587386e+03
 4.893431200000001e+01, 1.345300670767046e+03
 4.895097900000000e+01, 1.344903755471508e+03
 4.896764600000000e+01, 1.343930814061699e+03
 4.898431300000001e+01, 1.342901985341106e+03
 4.900098000000001e+01, 1.342896409488618e+03
 4.901764700000000e+01, 1.340841745442093e+03
 4.903431400000000e+01, 1.338471443579682e+03
 4.905098100000000e+01, 1.338618035873458e+03
 4.906764800000001e+01, 1.338812853354925e+03
 4.908431500000000e+01, 1.339355963066113e+03
 4.910098200000000e+01, 1.338577638184275e+03
 4.911764900000000e+01, 1.336650258583732e+03
 4.913431600000001e+01, 1.336727033142919e+03
 4.915098300000000e+01, 1.338004263598481e+03
 4.916765000000000e+01, 1.336774367977965e+03
 4.918431700000000e+01, 1.336592204838728e+03
 4.920098400000001e+01, 1.335094884700511e+03
 4.921765100000000e+01, 1.332272853515855e+03
 4.923431800000000e+01, 1.332080545924935e+03
 4.925098500000000e+01, 1.330842559992582e+03
 4.926765200000001e+01, 1.330069694337055e+03
 4.928431900000000e+01, 1.329715425688106e+03
 4.930098600000000e+01, 1.329979681652704e+03
 4.931765300000000e+01, 1.329922558110992e+03
 4.933432000000001e+01, 1.329893130930991e+03
 4.935098700000000e+01, 1.329825089618829e+03
 4.936765400000000e+01, 1.327854699458443e+03
 4.938432100000000e+01, 1.325711408339690e+03
 4.940098800000001e+01, 1.326699878243537e+03
 4.941765500000000e+01, 1.326503591357844e+03
 4.943432200000000e+01, 1.327634404076395e+03
 4.945098900000000e+01, 1.327572461592810e+03
 4.946765600000001e+01, 1.326467183263480e+03
 4.948432300000000e+01, 1.325721403492277e+03
 4.950099000000000e+01, 1.324182368116672e+03
 4.951765700000000e+01, 1.324603820977281e+03
 4.953432400000001e+01, 1.325143239581572e+03
 4.955099100000000e+01, 1.327918455429119e+03
 4.956765800000000e+01, 1.331227874158622e+03
 4.958432500000000e+01, 1.331644619832889e+03
 4.960099200000001e+01, 1.331242013357779e+03
 4.961765900000000e+01, 1.329084179922268e+03
 4.963432600000000e+01, 1.326872593475576e+03
 4.965099300000000e+01, 1.325023317017047e+03
 4.966766000000000e+01, 1.319897947112369e+03
 4.968432700000000e+01, 1.317951303623570e+03
 4.970099400000000e+01, 1.314212430821406e+03
 4.971766100000000e+01, 1.311948299198485e+03
 4.973432800000000e+01, 1.311661284585684e+03
 4.975099500000000e+01, 1.311470377527149e+03
 4.976766200000000e+01, 1.313366440974158e+03
 4.978432900000000e+01, 1.314176747128465e+03
 4.980099600000000e+01, 1.313046967062309e+03
 4.981766300000000e+01, 1.311361978827125e+03
 4.983433000000000e+01, 1.309833125438351e+03
 4.985099700000000e+01, 1.307753813821636e+03
 4.986766400000000e+01, 1.291480954027933e+03
 4.988433100000000e+01, 1.290566567825310e+03
 4.990099800000000e+01, 1.308170545314900e+03
 4.991766500000000e+01, 1.314339489981087e+03
 4.993433200000000e+01, 1.318510263710570e+03
 4.995099900000000e+01, 1.319370776980478e+03
 4.996766600000000e+01, 1.315609408098303e+03
 4.998433300000000e+01, 1.313955414319947e+03
 5.000100000000000e+01, 1.315726076304993e+03
 5.001766700000000e+01, 1.317912856762946e+03
 5.003433400000000e+01, 1.316859645289472e+03
 5.005100100000000e+01, 1.316196326118847e+03
 5.006766800000000e+01, 1.315084713343263e+03
 5.008433500000000e+01, 1.315715549612592e+03
 5.010100200000000e+01, 1.318450433488391e+03
 5.011766900000000e+01, 1.320139381990982e+03
 5.013433600000000e+01, 1.320365571765381e+03
 5.015100300000000e+01, 1.321221965705338e+03
 5.016767000000000e+01, 1.320870805133278e+03
 5.018433700000000e+01, 1.320381323680401e+03
 5.020100400000000e+01, 1.317892560224701e+03
 5.021767100000000e+01, 1.315971165587693e+03
 5.023433800000000e+01, 1.316401532423034e+03
 5.025100500000000e+01, 1.319214668923137e+03
 5.026767200000000e+01, 1.321860324781852e+03
 5.028433900000000e+01, 1.322726386840633e+03
 5.030100600000001e+01, 1.322530993404620e+03
 5.031767300000001e+01, 1.323383482252351e+03
 5.033434000000001e+01, 1.324153508478095e+03
 5.035100700000001e+01, 1.322756709231819e+03
 5.036767400000001e+01, 1.321493294827013e+03
 5.038434100000001e+01, 1.320569668000548e+03
 5.040100800000000e+01, 1.320197393628544e+03
 5.041767500000001e+01, 1.321118567963457e+03
 5.043434200000001e+01, 1.323319935695597e+03
 5.045100900000001e+01, 1.323804733896468e+03
 5.046767600000000e+01, 1.323627592948949e+03
 5.048434300000001e+01, 1.325667922544089e+03
 5.050101000000001e+01, 1.326186149385727e+03
 5.051767700000001e+01, 1.327689362684465e+03
 5.053434400000000e+01, 1.332001068107928e+03
 5.055101100000001e+01, 1.328881687140249e+03
 5.056767800000001e+01, 1.331227348957396e+03
 5.058434500000001e+01, 1.332764103115823e+03
 5.060101200000000e+01, 1.336243164005109e+03
 5.061767900000001e+01, 1.330341071693053e+03
 5.063434600000001e+01, 1.329951797629587e+03
 5.065101300000001e+01, 1.327450211010167e+03
 5.066768000000000e+01, 1.329197939499001e+03
 5.068434700000001e+01, 1.332511115432933e+03
 5.070101400000001e+01, 1.333795918014407e+03
 5.071768100000001e+01, 1.336232908100533e+03
 5.073434800000000e+01, 1.337263484978281e+03
 5.075101500000001e+01, 1.336729076163318e+03
 5.076768200000001e+01, 1.336668720724538e+03
 5.078434900000001e+01, 1.337303545201728e+03
 5.080101600000000e+01, 1.335681596107725e+03
 5.081768300000001e+01, 1.335828905359554e+03
 5.083435000000001e+01, 1.339283191052006e+03
 5.085101700000001e+01, 1.338785801467253e+03
 5.086768400000000e+01, 1.341361960709534e+03
 5.088435100000001e+01, 1.083810789687071e+03
 5.090101800000001e+01, 1.338371620799669e+03
 5.091768500000001e+01, 1.089491584520505e+03
 5.093435200000000e+01, 1.330977067060374e+03
 5.095101900000001e+01, 1.330383476169913e+03
 5.096768600000001e+01, 1.331003057533856e+03
 5.098435300000001e+01, 1.330199665437599e+03
 5.100102000000000e+01, 1.335444145199340e+03
 5.101768700000001e+01, 1.341821504199699e+03
 5.103435400000001e+01, 1.342602670943832e+03
 5.105102100000001e+01, 1.340971577199675e+03
 5.106768800000000e+01, 1.343607129475055e+03
 5.108435500000000e+01, 1.344131556835765e+03
 5.110102200000001e+01, 1.343415592662329e+03
 5.111768900000001e+01, 1.341238874778320e+03
 5.113435600000000e+01, 1.340300810660197e+03
 5.115102300000000e+01, 1.342095845102340e+03
 5.116769000000001e+01, 1.346947722575124e+03
 5.118435700000001e+01, 1.348268646490660e+03
 5.120102400000000e+01, 1.346799778927661e+03
 5.121769100000000e+01, 1.346128247714641e+03
 5.123435800000001e+01, 1.344815479800488e+03
 5.125102500000001e+01, 1.345393477855260e+03
 5.126769200000000e+01, 1.344675919050018e+03
 5.128435900000000e+01, 1.345998818684380e+03
 5.130102600000001e+01, 1.346720443292887e+03
 5.131769300000001e+01, 1.345885433517768e+03
 5.133436000000000e+01, 1.345803962599417e+03
 5.135102700000000e+01, 1.342427262742634e+03
 5.136769400000001e+01, 1.342838255335501e+03
 5.138436100000001e+01, 1.345711804638537e+03
 5.140102800000000e+01, 1.345882948442601e+03
 5.141769500000000e+01, 1.345634017191958e+03
 5.143436200000001e+01, 1.345040087039886e+03
 5.145102900000001e+01, 1.345513694719645e+03
 5.146769600000000e+01, 1.343127336836344e+03
 5.148436300000000e+01, 1.348645284666017e+03
 5.150103000000001e+01, 1.347452351067699e+03
 5.151769700000001e+01, 1.349043163073123e+03
 5.153436400000000e+01, 1.348407514131010e+03
 5.155103100000000e+01, 1.348564666550402e+03
 5.156769800000001e+01, 1.349382631101977e+03
 5.158436500000001e+01, 1.347341929296797e+03
 5.160103200000000e+01, 1.358760893369888e+03
 5.161769900000000e+01, 1.357633448941265e+03
 5.163436600000001e+01, 1.357159776656062e+03
 5.165103300000001e+01, 1.356658975347454e+03
 5.166770000000000e+01, 1.354159001466064e+03
 5.168436700000000e+01, 1.357494923100078e+03
 5.170103400000000e+01, 1.360779398445364e+03
 5.171770100000001e+01, 1.361090631724373e+03
 5.173436800000000e+01, 1.362022934402457e+03
 5.175103500000000e+01, 1.357504557015026e+03
 5.176770200000000e+01, 1.355004963629680e+03
 5.178436900000001e+01, 1.356545826037516e+03
 5.180103600000000e+01, 1.361605856643449e+03
 5.181770300000000e+01, 1.360728315132664e+03
 5.183437000000000e+01, 1.360547487146871e+03
 5.185103700000001e+01, 1.360851021691146e+03
 5.186770400000000e+01, 1.359615623293177e+03
 5.188437100000000e+01, 1.358256703907201e+03
 5.190103800000000e+01, 1.358283205683761e+03
 5.191770500000001e+01, 1.358495503099085e+03
 5.193437200000000e+01, 1.357866365315621e+03
 5.195103900000000e+01, 1.358120576820706e+03
 5.196770600000000e+01, 1.357635552337625e+03
 5.198437300000001e+01, 1.356395126581639e+03
 5.200104000000000e+01, 1.356753199804089e+03
 5.201770700000000e+01, 1.357270992556488e+03
 5.203437400000000e+01, 1.357256473853462e+03
 5.205104100000000e+01, 1.358617305598369e+03
 5.206770800000000e+01, 1.359394665565214e+03
 5.208437500000000e+01, 1.358964028001106e+03
 5.210104200000000e+01, 1.359722108552307e+03
 5.211770900000000e+01, 1.358475195754821e+03
 5.213437600000000e+01, 1.356415649159693e+03
 5.215104300000000e+01, 1.355620025193730e+03
 5.216771000000000e+01, 1.354819108015229e+03
 5.218437700000000e+01, 1.355749464275713e+03
 5.220104400000000e+01, 1.356031560943425e+03
 5.221771100000000e+01, 1.356380720989225e+03
 5.223437800000000e+01, 1.355534864057869e+03
 5.225104500000000e+01, 1.357448327982646e+03
 5.226771200000000e+01, 1.357734833363964e+03
 5.228437900000000e+01, 1.355838138284438e+03
 5.230104600000000e+01, 1.354668025930768e+03
 5.231771300000000e+01, 1.351609069631442e+03
 5.233438000000000e+01, 1.350107485142750e+03
 5.235104700000000e+01, 1.348160134098354e+03
 5.236771400000000e+01, 1.347040693214349e+03
 5.238438100000000e+01, 1.345563705242738e+03
 5.240104800000000e+01, 1.343494791741590e+03
 5.241771500000000e+01, 1.342755968947597e+03
 5.243438200000000e+01, 1.345596795306714e+03
 5.245104900000000e+01, 1.346702280680898e+03
 5.246771600000000e+01, 1.348821068280052e+03
 5.248438300000000e+01, 1.351519774716575e+03
 5.250105000000000e+01, 1.351697807531283e+03
 5.251771700000000e+01, 1.352467779131982e+03
 5.253438400000000e+01, 1.353109787928006e+03
 5.255105100000000e+01, 1.353585279820136e+03
 5.256771800000000e+01, 1.354581010992465e+03
 5.258438500000000e+01, 1.355796384416262e+03
 5.260105200000000e+01, 1.357675184271583e+03
 5.261771900000000e+01, 1.359007307287561e+03
 5.263438600000000e+01, 1.359621395109779e+03
 5.265105300000000e+01, 1.359422384042738e+03
 5.266772000000000e+01, 1.359136271550099e+03
 5.268438700000000e+01, 1.358329562648379e+03
 5.270105400000000e+01, 1.358138495670800e+03
 5.271772100000000e+01, 1.356703294464289e+03
 5.273438800000000e+01, 1.356786084621828e+03
 5.275105500000000e+01, 1.357903818246667e+03
 5.276772200000000e+01, 1.357216461888945e+03
 5.278438900000000e+01, 1.355637650892458e+03
 5.280105600000000e+01, 1.353480402462145e+03
 5.281772300000000e+01, 1.353833125807527e+03
 5.283439000000000e+01, 1.354283109188957e+03
 5.285105700000000e+01, 1.352836252901741e+03
 5.286772400000000e+01, 1.352142752669421e+03
 5.288439100000001e+01, 1.352374816408064e+03
 5.290105800000001e+01, 1.352310627278747e+03
 5.291772500000001e+01, 1.352566340871745e+03
 5.293439200000001e+01, 1.351502433927810e+03
 5.295105900000001e+01, 1.349153539883034e+03
 5.296772600000001e+01, 1.348796010788839e+03
 5.298439300000001e+01, 1.350912812578092e+03
 5.300106000000001e+01, 1.353202777247961e+03
 5.301772700000001e+01, 1.355206700276246e+03
 5.303439400000001e+01, 1.357513919802182e+03
 5.305106100000000e+01, 1.357642871140197e+03
 5.306772800000001e+01, 1.358589151899867e+03
 5.308439500000001e+01, 1.360421210785012e+03
 5.310106200000001e+01, 1.357738965693312e+03
 5.311772900000000e+01, 1.356644578851183e+03
 5.313439600000001e+01, 1.356485805917479e+03
 5.315106300000001e+01, 1.357804643917975e+03
 5.316773000000001e+01, 1.359233403099132e+03
 5.318439700000000e+01, 1.361634202980468e+03
 5.320106400000001e+01, 1.363468049267321e+03
 5.321773100000001e+01, 1.363361612739623e+03
 5.323439800000001e+01, 1.362164712606438e+03
 5.325106500000000e+01, 1.361105338252603e+03
 5.326773200000001e+01, 1.358015903472641e+03
 5.328439900000001e+01, 1.356445174343745e+03
 5.330106600000001e+01, 1.356731123848776e+03
 5.331773300000000e+01, 1.358082973090597e+03
 5.333440000000001e+01, 1.359158954155226e+03
 5.335106700000001e+01, 1.360539906780557e+03
 5.336773400000001e+01, 1.361556237605497e+03
 5.338440100000000e+01, 1.360050771328728e+03
 5.340106800000001e+01, 1.359050721882208e+03
 5.341773500000001e+01, 1.358432561061548e+03
 5.343440200000001e+01, 1.358416914388094e+03
 5.345106900000000e+01, 1.358637573267657e+03
 5.346773600000001e+01, 1.358860404831580e+03
 5.348440300000001e+01, 1.359003871224689e+03
 5.350107000000001e+01, 1.359967387127049e+03
 5.351773700000000e+01, 1.358893581727419e+03
 5.353440400000001e+01, 1.355919984954843e+03
 5.355107100000001e+01, 1.352620774121879e+03
 5.356773800000001e+01, 1.352255320290624e+03
 5.358440500000000e+01, 1.352356054837774e+03
 5.360107200000001e+01, 1.351334220559627e+03
 5.361773900000001e+01, 1.351580966880939e+03
 5.363440600000001e+01, 1.353511727408599e+03
 5.365107300000000e+01, 1.354698065274421e+03
 5.366774000000001e+01, 1.354529088979714e+03
 5.368440700000001e+01, 1.355977460649527e+03
 5.370107400000001e+01, 1.356880405578255e+03
 5.371774100000000e+01, 1.356374212634890e+03
 5.373440800000000e+01, 1.356530033165742e+03
 5.375107500000001e+01, 1.358732785275628e+03
 5.376774200000001e+01, 1.360153745998456e+03
 5.378440900000000e+01, 1.359827890534434e+03
 5.380107600000000e+01, 1.359528279913722e+03
 5.381774300000001e+01, 1.359671843934863e+03
 5.383441000000001e+01, 1.362673381626461e+03
 5.385107700000000e+01, 1.366075419223885e+03
 5.386774400000000e+01, 1.368346743490468e+03
 5.388441100000001e+01, 1.367631189654808e+03
 5.390107800000001e+01, 1.368331614431190e+03
 5.391774500000000e+01, 1.370459541546341e+03
 5.393441200000000e+01, 1.372464876234197e+03
 5.395107900000001e+01, 1.375415715777470e+03
 5.396774600000001e+01, 1.376287839324240e+03
 5.398441300000000e+01, 1.377285592713753e+03
 5.400108000000000e+01, 1.379366949231648e+03
 5.401774700000001e+01, 1.379719601319914e+03
 5.403441400000001e+01, 1.379681705798572e+03
 5.405108100000000e+01, 1.386481440781370e+03
 5.406774800000000e+01, 1.388587300019858e+03
 5.408441500000001e+01, 1.388324042584179e+03
 5.410108200000001e+01, 1.389660339482045e+03
 5.411774900000000e+01, 1.390569944922122e+03
 5.413441600000000e+01, 1.391099364426785e+03
 5.415108300000001e+01, 1.197042610250942e+03
 5.416775000000001e+01, 1.392360126424311e+03
 5.418441700000000e+01, 1.393899934296921e+03
 5.420108400000000e+01, 1.396170585894480e+03
 5.421775100000001e+01, 1.397935353362301e+03
 5.423441800000001e+01, 1.397600269052727e+03
 5.425108500000000e+01, 1.399739827653152e+03
 5.426775200000000e+01, 1.151008678326033e+03
 5.428441900000001e+01, 1.394836045255076e+03
 5.430108600000001e+01, 1.391729522574268e+03
 5.431775300000000e+01, 1.386559438644671e+03
 5.433442000000000e+01, 1.381586393894371e+03
 5.435108700000000e+01, 1.376485708858417e+03
 5.436775400000001e+01, 1.370849704525614e+03
 5.438442100000000e+01, 1.367901691034327e+03
 5.440108800000000e+01, 1.368985038395783e+03
 5.441775500000000e+01, 1.368719570719217e+03
 5.443442200000000e+01, 1.368065422702000e+03
 5.445108900000000e+01, 1.366666702272286e+03
 5.446775600000000e+01, 1.364679671363418e+03
 5.448442300000000e+01, 1.362034594825022e+03
 5.450109000000000e+01, 1.359297111096288e+03
 5.451775700000000e+01, 1.357204409330936e+03
 5.453442400000000e+01, 1.354634285413740e+03
 5.455109100000000e+01, 1.353620941621281e+03
 5.456775800000000e+01, 1.354794786544118e+03
 5.458442500000000e+01, 1.353913938253551e+03
 5.460109200000000e+01, 1.353883898879173e+03
 5.461775900000000e+01, 1.353699006419180e+03
 5.463442600000000e+01, 1.352048099616164e+03
 5.465109300000000e+01, 1.349732803443569e+03
 5.466776000000000e+01, 1.348689101050604e+03
 5.468442700000000e+01, 1.348738061438967e+03
 5.470109400000000e+01, 1.347731545404861e+03
 5.471776100000000e+01, 1.347705849508679e+03
 5.473442800000000e+01, 1.346550909633550e+03
 5.475109500000000e+01, 1.346152849807398e+03
 5.476776200000000e+01, 1.345615405281119e+03
 5.478442900000000e+01, 1.345334064142519e+03
 5.480109600000000e+01, 1.344629333264899e+03
 5.481776300000000e+01, 1.344929698952355e+03
 5.483443000000000e+01, 1.343837176919729e+03
 5.485109700000000e+01, 1.340427762176123e+03
 5.486776400000000e+01, 1.337869997996477e+03
 5.488443100000000e+01, 1.336018657044677e+03
 5.490109800000000e+01, 1.334736537514186e+03
 5.491776500000000e+01, 1.335052953370777e+03
 5.493443200000000e+01, 1.336468664452542e+03
 5.495109900000000e+01, 1.336132815334521e+03
 5.496776600000000e+01, 1.335943217996806e+03
 5.498443300000000e+01, 1.337246900856978e+03
 5.500110000000000e+01, 1.339049827911658e+03
 5.501776700000000e+01, 1.340306389723602e+03
 5.503443400000000e+01, 1.342181090267841e+03
 5.505110100000000e+01, 1.344537073339934e+03
 5.506776800000000e+01, 1.130056497620392e+03
 5.508443500000000e+01, 1.345290517662038e+03
 5.510110200000000e+01, 1.343169170054815e+03
 5.511776900000000e+01, 1.341694779221042e+03
 5.513443600000000e+01, 1.342023186882530e+03
 5.515110300000000e+01, 1.342583676558202e+03
 5.516777000000000e+01, 1.342930656399569e+03
 5.518443700000000e+01, 1.343323757318508e+03
 5.520110400000000e+01, 1.342151006185299e+03
 5.521777100000000e+01, 1.339074943571330e+03
 5.523443800000000e+01, 1.337043162907810e+03
 5.525110500000000e+01, 1.336209551813893e+03
 5.526777200000000e+01, 1.336374629758657e+03
 5.528443900000000e+01, 1.336598559130951e+03
 5.530110600000000e+01, 1.336221650623388e+03
 5.531777300000000e+01, 1.335581766560711e+03
 5.533444000000000e+01, 1.335934480143227e+03
 5.535110700000000e+01, 1.335259543777073e+03
 5.536777400000000e+01, 1.333968490710180e+03
 5.538444100000000e+01, 1.334436440973741e+03
 5.540110800000000e+01, 1.334576840800215e+03
 5.541777500000000e+01, 1.333442138643414e+03
 5.543444200000000e+01, 1.332310829404825e+03
 5.545110900000001e+01, 1.333007981683873e+03
 5.546777600000001e+01, 1.330070487282731e+03
 5.548444300000001e+01, 1.330584652077562e+03
 5.550111000000001e+01, 1.334165175791801e+03
 5.551777700000001e+01, 1.337926985013429e+03
 5.553444400000001e+01, 1.339374978014035e+03
 5.555111100000001e+01, 1.338527287889425e+03
 5.556777800000001e+01, 1.338200300382306e+03
 5.558444500000001e+01, 1.337818632221611e+03
 5.560111200000001e+01, 1.337196338004401e+03
 5.561777900000001e+01, 1.338883928975722e+03
 5.563444600000001e+01, 1.340376261054253e+03
 5.565111300000001e+01, 1.338319472217717e+03
 5.566778000000001e+01, 1.337203551161507e+03
 5.568444700000001e+01, 1.337729555055383e+03
 5.570111400000001e+01, 1.338025763516910e+03
 5.571778100000001e+01, 1.340006366500922e+03
 5.573444800000001e+01, 1.341058156151539e+03
 5.575111500000001e+01, 1.341631673120590e+03
 5.576778200000000e+01, 1.343189769508255e+03
 5.578444900000001e+01, 1.343815096812188e+03
 5.580111600000001e+01, 1.344204135593847e+03
 5.581778300000001e+01, 1.344257588957598e+03
 5.583445000000000e+01, 1.342146592588580e+03
 5.585111700000001e+01, 1.341437358504501e+03
 5.586778400000001e+01, 1.341194222404486e+03
 5.588445100000001e+01, 1.339821580307127e+03
 5.590111800000000e+01, 1.338665610210781e+03
 5.591778500000001e+01, 1.338305735178062e+03
 5.593445200000001e+01, 1.337566608364805e+03
 5.595111900000001e+01, 1.340290408377077e+03
 5.596778600000000e+01, 1.342034553230968e+03
 5.598445300000001e+01, 1.342833602369364e+03
 5.600112000000001e+01, 1.341526287760541e+03
 5.601778700000001e+01, 1.338510765383582e+03
 5.603445400000000e+01, 1.337852339187868e+03
 5.605112100000001e+01, 1.339184790771316e+03
 5.606778800000001e+01, 1.339844280221797e+03
 5.608445500000001e+01, 1.337677517229289e+03
 5.610112200000000e+01, 1.335988786540529e+03
 5.611778900000001e+01, 1.336546023373125e+03
 5.613445600000001e+01, 1.337743177530350e+03
 5.615112300000001e+01, 1.336869061603409e+03
 5.616779000000000e+01, 1.337093812213920e+03
 5.618445700000001e+01, 1.336473233457685e+03
 5.620112400000001e+01, 1.336957570528145e+03
 5.621779100000001e+01, 1.336619092721032e+03
 5.623445800000000e+01, 1.337364739442110e+03
 5.625112500000001e+01, 1.336361337111512e+03
 5.626779200000001e+01, 1.335488046254044e+03
 5.628445900000001e+01, 1.335609922383233e+03
 5.630112600000000e+01, 1.334595799627966e+03
 5.631779300000001e+01, 1.332147024639340e+03
 5.633446000000001e+01, 1.332734574182429e+03
 5.635112700000001e+01, 1.333032926730703e+03
 5.636779400000000e+01, 1.330288771172360e+03
 5.638446100000000e+01, 1.328494599772804e+03
 5.640112800000001e+01, 1.328863076723009e+03
 5.641779500000001e+01, 1.330147675390838e+03
 5.643446200000000e+01, 1.330124786851173e+03
 5.645112900000000e+01, 1.328725169703734e+03
 5.646779600000001e+01, 1.328879745687410e+03
 5.648446300000001e+01, 1.328854443174162e+03
 5.650113000000000e+01, 1.328499399710443e+03
 5.651779700000000e+01, 1.326824779086922e+03
 5.653446400000001e+01, 1.325361012218258e+03
 5.655113100000001e+01, 1.324362726026019e+03
 5.656779800000000e+01, 1.324242282527705e+03
 5.658446500000000e+01, 1.324827282959111e+03
 5.660113200000001e+01, 1.322320445518013e+03
 5.661779900000001e+01, 1.319577153686095e+03
 5.663446600000000e+01, 1.318237560924535e+03
 5.665113300000000e+01, 1.317849037050416e+03
 5.666780000000001e+01, 1.317497907175261e+03
 5.668446700000001e+01, 1.318804716287826e+03
 5.670113400000000e+01, 1.314324065150869e+03
 5.671780100000000e+01, 1.313010405905177e+03
 5.673446800000001e+01, 1.315077738977245e+03
 5.675113500000000e+01, 1.325306057529270e+03
 5.676780200000000e+01, 1.320027256814056e+03
 5.678446900000000e+01, 1.317880442865151e+03
 5.680113600000001e+01, 1.319421422865607e+03
 5.681780300000000e+01, 1.318507520851970e+03
 5.683447000000000e+01, 1.315487736129626e+03
 5.685113700000000e+01, 1.315199770122204e+03
 5.686780400000001e+01, 1.316236989566835e+03
 5.688447100000000e+01, 1.317087965623885e+03
 5.690113800000000e+01, 1.317179467874830e+03
 5.691780500000000e+01, 1.316718965910973e+03
 5.693447200000001e+01, 1.321030442252775e+03
 5.695113900000000e+01, 1.323342269388768e+03
 5.696780600000000e+01, 1.324469650027166e+03
 5.698447300000000e+01, 1.322789487859891e+03
 5.700114000000001e+01, 1.321596673244031e+03
 5.701780700000000e+01, 1.324567392875211e+03
 5.703447400000000e+01, 1.323608508318156e+03
 5.705114100000000e+01, 1.322484197004724e+03
 5.706780800000000e+01, 1.319885669678708e+03
 5.708447500000000e+01, 1.319788318876856e+03
 5.710114200000000e+01, 1.320876287873100e+03
 5.711780900000000e+01, 1.321298581421167e+03
 5.713447600000000e+01, 1.318353991338870e+03
 5.715114300000000e+01, 1.319605949446178e+03
 5.716781000000000e+01, 1.320588213510350e+03
 5.718447700000000e+01, 1.321092887260342e+03
 5.720114400000000e+01, 1.322956302360975e+03
 5.721781100000000e+01, 1.323181713201142e+03
 5.723447800000000e+01, 1.323524408220494e+03
 5.725114500000000e+01, 1.321563229520554e+03
 5.726781200000000e+01, 1.318708936170486e+03
 5.728447900000000e+01, 1.303063179754073e+03
 5.730114600000000e+01, 1.298951225785504e+03
 5.731781300000000e+01, 1.301970771352210e+03
 5.733448000000000e+01, 1.317569818706751e+03
 5.735114700000000e+01, 1.320089303093621e+03
 5.736781400000000e+01, 1.320958803353461e+03
 5.738448100000000e+01, 1.300813956461084e+03
 5.740114800000000e+01, 1.295780750373601e+03
 5.741781500000000e+01, 1.296432021256387e+03
 5.743448200000000e+01, 1.298976764027083e+03
 5.745114900000000e+01, 1.301791013001644e+03
 5.746781600000000e+01, 1.301521932344091e+03
 5.748448300000000e+01, 1.301768895832508e+03
 5.750115000000000e+01, 1.302429917193922e+03
 5.751781700000000e+01, 1.299474563736622e+03
 5.753448400000000e+01, 1.302702795588920e+03
 5.755115100000000e+01, 1.325893547174161e+03
 5.756781800000000e+01, 1.331183007022949e+03
 5.758448500000000e+01, 1.333858409386104e+03
 5.760115200000000e+01, 1.328791354517931e+03
 5.761781900000000e+01, 1.298052695720349e+03
 5.763448600000000e+01, 1.284020867805181e+03
 5.765115300000000e+01, 1.275291892991989e+03
 5.766782000000000e+01, 1.272193715897991e+03
 5.768448700000000e+01, 1.273321487901523e+03
 5.770115400000000e+01, 1.278271819892927e+03
 5.771782100000000e+01, 1.287036183065330e+03
 5.773448800000000e+01, 1.298269860979554e+03
 5.775115500000000e+01, 1.320636318793271e+03
 5.776782200000000e+01, 1.322587163694890e+03
 5.778448900000000e+01, 1.320615646921917e+03
 5.780115600000000e+01, 1.301775656270911e+03
 5.781782300000000e+01, 1.293468475947083e+03
 5.783449000000000e+01, 1.286883378759974e+03
 5.785115700000000e+01, 1.283403498264639e+03
 5.786782400000000e+01, 1.282515550407829e+03
 5.788449100000000e+01, 1.283802319749956e+03
 5.790115800000000e+01, 1.286697969477960e+03
 5.791782500000000e+01, 1.290362209407689e+03
 5.793449200000000e+01, 1.292230520924552e+03
 5.795115900000000e+01, 1.292114533710561e+03
 5.796782600000000e+01, 1.291314572928011e+03
 5.798449300000000e+01, 1.290228851758747e+03
 5.800116000000000e+01, 1.288443264493176e+03
 5.801782700000000e+01, 1.286992309614034e+03
 5.803449400000001e+01, 1.285057484148828e+03
 5.805116100000001e+01, 1.282740725438545e+03
 5.806782800000001e+01, 1.281086186411721e+03
 5.808449500000001e+01, 1.280191222183302e+03
 5.810116200000001e+01, 1.281101951069937e+03
 5.811782900000001e+01, 1.283864149565828e+03
 5.813449600000001e+01, 1.284116653071130e+03
 5.815116300000001e+01, 1.284891260276667e+03
 5.816783000000001e+01, 1.286665262139424e+03
 5.818449700000001e+01, 1.285590278346041e+03
 5.820116400000001e+01, 1.282523878429418e+03
 5.821783100000001e+01, 1.281552759580581e+03
 5.823449800000001e+01, 1.281871382415195e+03
 5.825116500000001e+01, 1.283803744966932e+03
 5.826783200000001e+01, 1.286309872936090e+03
 5.828449900000001e+01, 1.286692926111023e+03
 5.830116600000001e+01, 1.284012099969839e+03
 5.831783300000001e+01, 1.282255825962260e+03
 5.833450000000001e+01, 1.281716604859688e+03
 5.835116700000001e+01, 1.281949331350096e+03
 5.836783400000001e+01, 1.282033935754458e+03
 5.838450100000001e+01, 1.281930217953458e+03
 5.840116800000001e+01, 1.281959311343450e+03
 5.841783500000000e+01, 1.281512594629632e+03
 5.843450200000001e+01, 1.281765014571717e+03
 5.845116900000001e+01, 1.281765654175702e+03
 5.846783600000001e+01, 1.281341086544229e+03
